,Reason Lists,Labels
46,"“I could've had a stroke.""”
“""That's what my break was really about.”
“""I was diagnosed with lupus, and I've been through chemotherapy,"" the actress reveals.”
“Then, in January 2014, she checked herself into The Meadows, an Arizona-based rehab.”
“In 2013, after releasing her debut solo album Stars Dance, Gomez abruptly canceled the end of her tour, saying she needed to ""spend some time on myself.""”
“I've had my moments, and it's almost unsafe for me to even talk about them, because I'll be taken advantage of.""”
“Just because it's not plastered everywhere doesn't mean I didn't have my rock bottom.”
“Not too long ago, she says, ""I felt like I'd lost everything.”
“That's not to say her life is perfect, of course.”
“""I've never had a problem with drinking,"" she says defiantly.”","['Satire', 'Sensational']"
47,"“This article originally appeared on AdWeek.”
“When YouTube TV is advertised on nearly every backstop and billboard during the World Series, consumers are going to notice.”
“Without much in the way of fanfare one of the TV industry s most challenging obstacles has been cleared consumers have mastered the art of accessing the wealth of content sitting behind the notorious input button According to recent streaming meter data from Nielsen consumers in homes with over the...”
“...top OTT capabilities spend one out of every 10 minutes of TV usage with OTT platforms or apps...”
“Whether they re accessing this content through a variety of interfaces or one of many skinny bundles of local and national content consumers are growing more accustomed to OTT as a primary input As all insiders know this button an often misunderstood piece of remote control real estate unlocks a...”
“...wide range of content for consumers with an array of devices...”
“Historically, that content has fallen outside the scope of traditional audience measurement and monetization.”
“Today, that’s no longer the case.”
“Nielsen has introduced new technologies over the past two years to better understand over-the-top media consumption and allow new ways to market to interested consumers.”
“So how do advertisers, content owners and broadcasters already well positioned in the linear TV environment take advantage of where audiences are growing?”",['Sensational']
48,"“Updates can be found by clicking here.”
“The news about Posh and Becks comes out of the blue after almost 19 years of marriage.”
“Thank you for subscribing We have more newsletters Show me See our privacy notice Invalid EmailTwitter speculation was rife as rumours spread that Posh and Becks are set to split.”
“The former Spice Girl married the world renowned footballer in 1999.”
“David and Victoria Beckham have four children - Brooklyn, 19, Romeo, 15, Cruz, 13, and Harper, six.”
“Posh Spice bumped into the Manchester United footballer 21 years ago at a charity football match.”
“It is not yet confirmed whether the famous couple will be parting ways, but people are already losing their minds on Twitter.”
“Naaah is this posh and becks story truee...i love them — Tiff.Any (@ichenique) June 8, 2018Pep Harris tweeted: ""Can't believe what I've just read.”
“If Posh and Becks split up, what hope have the rest of us got?”
“What a day...""Another wrote: ""Not Posh and Becks please, there's no hope.""”","['Satire', 'Sensational']"
49,"“Both are wearing their diamond watches and she is sporting her engagement ring, which Justin had helped design and which features a large, oval diamond and 18-karat gold band.”
“Hailey shared on her Instagram page a photo of her standing on the steps of a private jet near the singer, whose annual earnings are estimated to be $83.5 million, according to Forbes.”
“""Me and bae,"" he wrote.”
“On Friday, almost a week after the 24-year-old singer proposed to the 21-year-old model, daughter of actor Stephen Baldwin, in the Bahamas with a massive diamond ring, he posted on his Instagram Story a photo of the two wearing matching his and hers diamond watches.”
“Hailey Baldwin is sporting some extra bling after getting engaged to Justin Bieber.”","['Satire', 'Sensational']"
50,"“Please visit the source responsible for the item in question to report any concerns you may have regarding content or accuracy.”
“The news articles, Tweets, and blog posts do not represent IMDb's opinions nor can we guarantee that the reporting therein is completely factual.”
“This content is published for the entertainment of our users only.”
“Foxx and Theron sat together at the Mayweather -McGregor fight in Las Vegas, […]IMDb.com, Inc. takes no responsibility for the content or accuracy of the above news articles, Tweets, or blog posts.”
“One of the news tabloids claims Holmes is jealous of the supposed Pda at the sporting event, but Gossip Cop has the truth.”
“Is Katie Holmes furious about Jamie Foxx and Charlize Theron allegedly flirting at last month’s Floyd Mayweather Conor McGregor boxing match?”",['Sensational']
51,"““She is now pressuring Travis to pop the question ASAP and she wants a massive ring too.” Well, if Travis proposes, does that mean he’ll finally move in with Kylie (if he hasn’t already?)”
“To be sure, fans better keep an eye on Travis’s arms.”
“Kylie Jenner just said that she lives with her bestie, Jordyn Woods, instead of with her baby daddy, Travis Scott.”
“Does this mean there’s trouble in paradise?”
“Gasp!”
“Are Travis Scott, 27, and Kylie Jenner, 20, on the rocks?”
“Probably not, but what the Keeping Up with the Kardashians star said while filming a makeup tutorial for Vogue raised some eyebrows – pun intended.”
““I test out most of my stuff on Jordyn [Woods, 20] because we live together,” Kylie said, revealing that she shares a home with her BFF instead of her BF and baby daddy.”
““ So I’m like, ‘Jordyn, I need you.’ Everyone that comes in my house has tinted red arms from swatches and shadows.”Actually, Kylie didn’t make it clear whether or not Travis lives with Kylie and Jordyn.”
“Considering that Kylie owns a 13,000-square-feet home with eight bedrooms, 11 bathrooms (one she reportedly paid $12 million for in 2016, according to House Beautiful), it’s not beyond reason to think her boyfriend has a space of his own.”","['Satire', 'Sensational']"
52,"“Let's hope they reunite soon!”
“Recently, a source close to the couple told E!”
“Rumor mills are busy claiming that the 23-year-old has her heart set on yet another One Direction singer, Harry Styles.”
“According to NW, the Victoria's Secret model is interested in dating Zayn Malik's former band member.”
“""At the top of Gigi's man wish list is none other than Zayn's former band mate,"" the tabloid claims.”
“""She's always had a crush on him,"" a dubious insider claimed, adding that a Hadid-Styles hookup would be a ""bit against girl code,"" Kendall Jenner previously dated him.”
“However, ""she reckons Kenny will give her her blessing,"" the source added.”
“""But it's going to be a serious slap in the face for Zayn when he finds out!""”
“As shocking as these claims sound, Gossip Cop clears the air that these are merely rumors and nothing holds true.”
“Furthermore, several tabloids have been reporting that Gigi and Zayn are getting back together.”","['Opinion', 'Satire', 'Sensational']"
53,"“HollywoodLifers, are you excited that Brad has returned to acting?”
“After all he went through over the past year with Angelina and their nasty divorce and custody battle, at least he’s at a place where he’s physically and emotionally ready to get back to the business of being a movie superstar!”
“We’ve got EXCLUSIVE details on how he stormed off the set after fighting with his director on his new film.”
“It’s been so long since we’ve seen Brad Pitt, 53, on the silver screen, being the dreamy movie star that he is.”
“Nearly a year after Angelina Jolie, 42, filed for divorce from him, he’s hard at work filming the sci-fi thriller Ad Astra.”
“But the pain of his personal life is never far from his mind.”
““Brad stormed off set after one of his toughest days yesterday.”
“He has been really stressed out over his divorce with Angelina and yesterday while shooting difficult scenes including stunts, his emotions got the best of him,” a source close to the actor tells HollywoodLife.com EXCLUSIVELY.”
“Jim Gray, whom he has known for decades got very heated.”
“There was some creative tension, but it wasn’t anything that could have derailed the production in any way.”","['Satire', 'Sensational']"
54,"“Ed may be getting a phone call from his bestie sometime soon…””
“...about this although she s never confirmed it Katy is totally the subject of her song Bad Blood and their feud has played out in the public eye since 2014”
“The singer s longtime BFF Ed Sheeran crashed her nemesis Katy Perry s BBC Radio 1 interview on Feb 22 and he had nothing but great things to say about the 32 year old The site goes on to say So of course we have to wonder how Taylor feels...”
“The webloid writes, “Cover your ears, Taylor Swift!”
““Ed Sheeran Gushes Over Taylor Swift’s Nemesis Katy Perry — Breaking Friend Code?” asks the pot-stirrers at HollywoodLife.”
“Gossip Cop can reveal what’s going on.”
“Ed Sheeran did not “break” the “friendship code” with Taylor Swift, despite a ridiculous report about Katy Perry.”","['Satire', 'Sensational']"
55,"““New York City wasn’t ever going to be home for Jen.”With reporting by Jen Heger.”
““Jen tried the whole living in New York City thing with Justin, but at heart, she is a California girl,” a source previously told Us.”
“Above all, we are determined to maintain the deep respect and love that we have for one another.”The separation was caused in part by distance.”
“Whatever else is printed about us that is not directly from us, is someone else’s fictional narrative.”
“...to convey the truth directly...”
“We are two best friends who have decided to part ways as a couple but look forward to continuing our cherished friendship Aniston 49 and Theroux 46 added Normally we would do this privately but given that the gossip industry cannot resist an opportunity to speculate and invent we wanted...”
““This decision was mutual and lovingly made at the end of last year.”
““In an effort to reduce any further speculation, we have decided to announce our separation,” they told Us in a joint statement on Thursday, February 15.”
“He didn’t want to lose her, so they got married.”In the end, things didn’t work out and the couple decided to call it quits after two years of marriage.”
““It was obvious Jen needed more than an engagement or to be life partners with Justin.”","['Satire', 'Sensational']"
56,"“The little girl, named Chicago, was born January 15.”
“Us also broke the news that Kim Kardashian and Kanye West were expecting their third child, a baby girl, via surrogate.”
“The 20-year-old reality star has welcomed her first child with boyfriend Travis Scott on February 1.”
“Jenner, who never confirmed her pregnancy, announced her baby’s arrival in an Instagram post on Sunday, February 4.”
““I’m sorry for keeping you in the dark through all the assumptions,” the new mom wrote.”
““I understand you’re used to me bringing you along on all my journeys.”
“...my pregnancy was one I chose not to do in front of the world.”
“I knew for myself i needed to prepare for this role of a lifetime in the most positive, stress free, and healthy way i knew how.”
“...there was no gotcha moment, no big paid reveal i had planned.”
“I knew my baby would feel every stress and every emotion so I chose to do it this way for my little life and our happiness pregnancy has been the most beautiful empowering and life changing experience I ve had in m entire life and I m actually going to...”","['Satire', 'Sensational']"
57,"“(Rodriguez, despite his rocky tenure with the team, is now a “special instructor” in pinstripes.)”
“...next day when the pair decamped to noted hotspot George M Steinbrenner Field in noted love nest Tampa Florida to quietly drop in on New York Yankees spring training...”
“That was the state of affairs earlier this year.”
“Sometimes it comes at an inopportune time, like a month before Drake raps about drunk-texting you.”
“Sometimes it shows up when you’re least expecting it, like less than a month after you’ve announced your breakup with Silicon Valley CEO Anne Wojcicki.”
“Love is thorny, friends.”
“We’re about to find out.”
“If Alex Rodriguez had Jennifer Lopez’s love, and she gave him all her trust, would he comfort her?”
“Let’s do what any good gossip cop would do: establish a timeline and subject paparazzi photos to extreme scrutiny.”
“How did we get here?”",['Satire']
58,"“Now that time has gone by and they’re both single again, it wouldn’t surprise us if they find their way back into each other’s arms.”
“Only time will tell whether or not they rekindle a romance but the two have seemed to stay friendly over the years.”
“After a highly public marriage and split, the former lovebirds are used to being in the spotlight both professionally and personally.”
“...s concern for Jen may be appropriate since there s been reports that Jen and Brad have been talking regularly ever since her split from Justin...”
“Courteney s warning made it clear to Jen that friendly conversation with Brad may be OK but she better not jump back in bed with him just because she is feeling weak or is going through a tough breakup Courteney...”
““Courteney pressured Jen as she issued a stern warning, move forward and find someone new,” the source continued.”
“...go back to something that already ended badly...”
“Through good times and the bad Courteney has helped Jen through relationship issues over the years and she still feels very protective of her friend Now that Jen is single Courteney wants her to get a fresh start and not...”
““Courteney was with Jen through it all with Brad and with Justin too.”
““Courteney immediately reached out to Jennifer urging her to leave Brad in the past after hearing rumors that Jen may be rekindling things with her ex,” a source close to Courteney EXCLUSIVELY told HollywoodLife.”","['Satire', 'Sensational']"
59,"“MBK was renamed just before Obama left the White House and seems to have gone quiet as a federal government initiative.”
“MBK offered a way to identify healthy role models at different stages of a young man’s life without being overly exclusive in defining who and what a man can be.”
“He had no examples from his past or his presentI have no interest in blaming Jay-Z – or any other man – for playing a role in my life he didn’t ask for.”
“My father didn’t know how to be a husband to my mom or a dad to me.”
“Delayed gratification, which is vital to living life with long-term benefits in mind, was a foreign concept.”
“Studying seemed boring when compared with the gangster fairytales we shared.”
“My friends and I wanted to use drugs and thought selling them was cool; we got into fights, skipped classes and in some cases dropped out altogether.”
“I tried my best to emulate him and other rappers.”
“His tough-guy bravado, glorification of crime, flashy jewelry and videos full of dancing women captivated me.”
“Jay-Z was one of them: the pre-Beyoncé Jay-Z of the late 1990s and early 2000s, big pimpin’ and trading disses with fellow New York rapper Nas.”",['Satire']
60,"“Lies Shailene Woodley Big Little Lies...”
“Call Me by Your Name Daniel Day Lewis Phantom Thread Tom Hanks The Post Gary Oldman The Darkest Hour Denzel Washington Roman J Israel Esq...”
“(It will also be live-streamed online for the first time.)”
“The annual event, which honors performances in both television and film, is considered one of Hollywood’s most “fun” awards shows due to how early the awards fall in the season, the presence of alcohol (resulting in more celebrities letting loose), and general unpredictability about the winners.”
“In other words, they’re usually a pretty good time, as far as three-hour awards shows go.”
“But this year’s event might take on a more somber tone, due to the recent wave of revelations regarding sexual harassment in the entertainment industry, and the rise of the #MeToo movement.”
“Many actors and actresses have promised to wear black to raise awareness of the movement and protest sexual harassment in Hollywood.”
“And the marketing for the ceremony has implied that it will offer a platform for speaking out one promo even features Meyers declaring Hollywood we ve got a lot to talk about When it comes to the awards themselves the film frontrunner appears to be The Shape of Water Guillermo...”
“...del Toro s grown up fairy tale about a mute woman and a fish man which leads the nominations with seven...”
“Steven Spielberg’s The Post and Martin McDonagh’s Three Billboards Outside Ebbing, Missouri follow, with six nominations each.”","['Opinion', 'Sensational']"
61,"“(Like Brooke Shields and Glenn Close!)”
“Not only are the couple each great-great-grandchildren of Queen Victoria, making them third cousins, they also share an ancestor in Christian IX of Denmark, who was Phillip’s great-grandfather and Elizabeth’s great-great-grandfather, thus making them second cousins once removed.”
“As a 2000 New York Observer profile observed, when asked about Gwyneth, “a wary look crossed Ms. Moennig’s eyes and her facial muscles seemed to freeze up.”Later, she revealed a certain gratefulness for their lack of resemblance: “We’re totally different people.”
“Gwyneth Paltrow and Katherine MoennigEven before she came to fame on The L Word, actress Katherine Moennig was haunted by questions about her blonder, goopier cousin.”
“Other Coppola cousins in the entertainment industry include Sofia’s older brother Roman, who co-wrote The Darjeeling Limited and Moonrise Kingdom, and Jason’s younger brother Robert, lead singer of the band Rooney.”
“...his favorite superheroes and became the Internet s One True God...”
“Decades later the second generation of Coppola cousins has gotten mixed up in the family business Frances s daughter Sofia and Talia s son Jason have each followed in their parents footsteps while their cousin Nicolas son of the comparatively unknown August Coppola took a new name from one of...”
“Sofia Coppola, Jason Schwartzman and Nicolas CageComposer Carmine Coppola unwittingly spawned a Hollywood dynasty: His son Francis became the famed director of The Godfather and Apocalypse Now, while his daughter Talia Shire starred as Adrian in the Rocky movies.”
“Mapother has acted in five films with Cruise – Born on the Fourth of July, Magnolia, Mission: Impossible II, Vanilla Sky and Minority Report – but to us, he’ll always be Ethan, the duplicitous member of the Others from Lost.”
“(Look at their chins!)”","['Opinion', 'Sensational']"
62,"“HollywoodLifers, which celebrity do you think Caitlyn should date?”
“Believe it or not, this actually isn’t the first supposed date Caitlyn’s been on with this lady, according to the publication.”
“Caitlyn Jenner was spotted leaving hotspot restaurant Craig’s with a much younger light-haired lady, who a recent report claims is the reality star’s new girlfriend.”
“Is Caitlyn Jenner, 67, dating again?!”
“The former KUWTK reality star was spotted out in Los Angeles with a young blonde lady on the night of June 22.”
“The mystery woman, who appears to be at least 20 years younger than Caitlyn, is believed to be her new girlfriend, according to MTO News.”
“The pair enjoyed a nice dinner together at West Hollywood hotspot restaurant Craig’s, a popular watering hole for photographers and reporters — so it kinda’ seems like Caitlyn wanted to be seen in public with this blondie.”
“The former Olympian sat in the driver’s seat with her rumored GF by her side as she drove off.”
“They reportedly were seen out together last month in Malibu right around Mother’s Day.”
“Regardless of who Caitlyn is dating, we’re just happy that she’s comfortable in her skin!”","['Opinion', 'Satire', 'Sensational']"
63,"“Embed Code RestartRelated Gallery...”
“BackgridShelton -- who divorced Miranda Lambert in 2015 -- is also pretty smitten with Stefani.”
“The two were recently spotted strolling down the beach in Playa del Carmen, Mexico, and even ran into Shelton's pal, Luke Bryan.”
“Stefani wore a white bikini top that she paired with a black sarong and a tan sweater, while Shelton sported a blue trucker hat that matched his board shorts and button-down shirt.”
“While they may have been an unexpected pair when they first started dating, Shelton and Stefani have been going strong for some time now.”
“Backgrid""Gwen really loves Blake for who he is and has never once tried to change him or anything about him.”
“She even loves his style!""”
“...the source tells ET.”
“""She thinks he's such a manly man and is incredibly attracted to that about him.""”
“When they're not taking romantic walks along the beach, the couple often visit Shelton's house in Oklahoma along with Stefani's three sons with ex-husband Gavin Rossdale, 11-year-old Kingston, 9-year-old Zuma and 3-year-old Apollo.”","['Satire', 'Sensational']"
64,"“Kristen Stewart is romantically involved with Stella Maxwell but her representatives have yet to confirm the claims of the news suggesting a near marriage.”
“The recently uploaded picture on Stella's Instagram shows that the couple is happy with their relationship and it seems like the actress' mother has no objection with the ongoing affair.”
“After the actress’ intimate photos with her ""Snowwhite and The Huntsman"" movie director Rupert Sanders were leaked online, her live-in boyfriend Pattinson decided to part his ways.”
“Ever since then, the movie actress has been linked with other girls from tinsel town but there are reports that suggest that her latest affair with Victoria Secret Model Stella Maxwell is getting more serious with each passing day.”
“Earlier today, the model uploaded a picture of herself snuggling a cute dog and it shows how serious their relationship is despite all the rumors and speculations.”
“Kristen Stewart Lesbian Romance SpreeThe “American Ultra” movie actress amazed everyone when she came out as a lesbian.”
“Her fans were baffled as they were hoping that sooner or later Robert would forgive her and they both would get back together.”
“However, after some leaked images it was confirmed to the fans that Kristen was romantically involved with her personal assistant Alicia Cargile.”
“However, the affair with Cargile did not last long as OK!”
“...magazine recently reported that Kristen and Miley Cyrus ex-girlfriend Stella have decided to move in together at the actress’ four-bedroom apartment in L.A.”","['Satire', 'Sensational']"
65,"“Email us at tips@radaronline.com, or call us at (866) ON-RADAR (667-2327) any time, day or night.”
“Ideally she d like a splashy white wedding but with nobody in her corner it ll more likely be a straight elopement instead Meanwhile the KarJenners refuse to be anywhere near Thompson after he was caught on camera making out with other women just days before Khloe gave birth to...”
“Inside Khloe's Secret Plans To Elope With Cheating Tristan Kardashian family will not support the nuptials & refuse to attend, says source.”
“RadarOnline.com learned exclusively Khloe Kardashian is rushing down the aisle in a quickie wedding to Tristan Thompson, but her famous family refuses to take part in any of it!”
“Sources revealed the new mother, 33, is “desperate” to tie the knot with her baby daddy, 27, but her family have made it plain they won’t be attending the ceremony “under any circumstances.”Her famous family was not in support of Khloe’s plans for a quickie nuptials.”
““They detest this guy with a passion and cannot believe Khloe’s let him walk all over her like this.”Khloe is said to be in denial over the NBA star’s cheating scandal.”
““Even after their intervention to Ohio, she’s defending him and refusing to believe the cheating stories which she insists were exaggerated,” snitched the informant.”
““He has a real grip over her and it speaks volumes that Khloe’s desperate to get hitched this summer.”The reality star is even willing to give up on her dreams of a big wedding.”
“...their baby daughter True...”
“Do you have a story for RadarOnline.com?”","['Opinion', 'Satire']"
66,"“'I feel sometimes that my body has taken a hit, but I try to laugh as much as possible.”
“So my health is something I have to monitor,' she relayed.”
“...been working on the script and this is going to be a really strong sequel Angelina and Brad separated in September 2016 and Angelina took a year off from acting to concentrate on her personal situation and to take care of her kids she told THR com during the festival...”
“Happy days Angelina pictured with daughter Vivienne at the Telluride Film Festival this past weekend has been separated from husband Brad for a year and has primary custody of the kids Back to wicked The actress said of returning to the Disney role she first played in 2014 We have...”
“'We have been working on the script and this is going to be a really strong sequel,' she said.”
“The actress confirmed she will star in a follow-up to Disney's Maleficent released in 2014.”
“The industry site caught up with Angelina at the Telluride Film Festival over the weekend where she was showing her directorial debut and passion project First They Killed My Father.”
“'I am now the breadwinner for the family so it’s time,' the mother-of-six laughed as she spoke about returning to acting after a hiatus.”
“She joked to Deadline.com that since splitting from Brad, it's up to her to step up.”
“Earlier this week, Angelina revealed she is going back in front of the camera because she needs to provide for her children.”",['Sensational']
67,"“AdvertisementJennifer Aniston has yet to publicly comment on the rumors surrounding Justin Theroux’s very active dating life.”
“She also is involved in multiple philanthropic efforts, including supporting AmeriCares and donating to last year’s hurricane victims.”
“Specifically, Theroux has turned to pal Emma Stone quite a bit recently.”
“Cameras have spotted the two grabbing a bite to eat in New York and vacationing together late last month in France.”
“Now, according to Life & Style, the 46-year-old actor is planning to move in with Stone – who lives in Bel Air, not far from Aniston – even though New York is his home.”
““Jen’s worst nightmare is about to come true,” says an insider.”
““He’s told friends he’s moving to LA for a while, and it looks like he’ll be staying at Emma’s house.”
“It’s the ultimate girl-code betrayal.”
“Poor Jen just can t seem to catch a break The source goes on to reveal that things are heating up between Theroux and Stone and they could become Hollywood s next power couple And for Aniston this could end up being similar to an experience she after her last...”
“...divorce avoiding her ex and his new woman on the red carpet and at Hollywood events like she did with her first husband Brad Pitt and Angelina Jolie...”","['Opinion', 'Satire', 'Sensational']"
68,"“AdvertisementGwen Stefani told Ryan Seacrest in an interview in early December, that since she had the kids this Christmas, she and Blake Shelton were going to split their time between Oklahoma and Los Angeles.”
“Back indoors, they continued their holiday festivities by goofing off in pajamas in front of the Christmas tree.”
“The mother-of-three began to panic about Shelton’s possible infidelity, and it resulted in a huge fight, with Stefani ultimately deciding the two shouldn’t tie the knot.”
“Could there be any truth to the story?”
“Life & Style is claiming that Stefani was not happy with how close Shelton had become with Chloe Kohanski, his 24-year-old team member on The Voice.”
“Their student-teacher relationship unnerved the No Doubt singer, and after Kohanski won the show, Stefani decided to confront Shelton – and that’s when the fight and wedding cancellation happened.”
“It makes sense that Stefani would be insecure about cheating since her 13-year marriage to Gavin Rossdale ended when he had an affair with their nanny.”
“It seems unlikely that Shelton would cheat, but just the thoughts of infidelity are enough for Stefani to call off their planned nuptials.”
“Sources claim the couple is still together and they will get married someday, but right now the couple is working on their issues.”
“The last thing either of them wants is another divorce.”","['Opinion', 'Satire', 'Sensational']"
69,"“Tesla shares have dropped about 20 percent to $305 a share since Musk tweeted about going private.”
“Musk announced last Friday, after talking to shareholders, to keep Tesla a publicly traded company.”
“Musk is under the regulatory microscope after bringing Wall Street to a halt earlier this summer, tweeting he had “funding secured” to take Tesla private.”
“Even without a potential civil suit on his hands, it’s already been a controversial month for 47-year-old entrepreneur.”
“A representative for Musk did not immediately respond to TheWrap’s request for comment.”
““You did so without any basis.”Wood added that he’s prepping a civil libel complaint against Musk.”
“...so at a time when he was working to save the lives of twelve Thai children Wood said in his letter dated August 6 to Musk...”
“Musk later apologized for his comment saying it was spoken in anger Also Read Elon Musk Says He Won t Take Tesla Private After All You published three different tweets to your twenty two million followers that Mr Unsworth engages in the sexual exploitation of Thai children and you did...”
“Musk s attempts to help the Thai soccer team trapped in a cave as a PR stunt a pedo guy in July...”
“Also Read Elon Musk Needled for Tearful NY Times Interview About Having to Work Through His Birthday Attorney L Lin Wood who is representing diver Vernon Unsworth replied to the thread on Wednesday saying that Musk should check his mail before tweeting Musk originally called Unsworth a diver that criticized...”","['Opinion', 'Sensational']"
70,"“...cover...”
“Once Suri was born the paparazzi struggled to get a shot of the baby but it was Vanity Fair that scored the first official photo of Suri selling 70 000 copies of the issue that had the pic on its...”
“Among the stories was that Tom allegedly bought an expensive sonogram machine so he and Holmes could track Suri's development.”
“The press had been aware of Suri's upcoming arrival for months with headlines about Katie's pregnancy and relationship with Tom on the covers of many gossip magazines.”
“They named their daughter Suri, which Tom believed meant ""red rose"" in Persian and ""princess"" in Hebrew, but some linguists say it actually means ""from Syria"" in Hebrew.”
“On April 18, 2006, Tom Cruise and Katie Holmes gave birth to a little girl at a Santa Monica, California hospital.”",['Satire']
71,"“MORE : Emma Stone has responded to the teen who asked her to prom with a La La Land-inspired videoMORE : Ryan Gosling and La La Land director Damien Chazelle’s Neil Armstrong biopic has a new release date...”
“Suddenly, their dancing turns from being nice enough, to amazingly poised.’AdvertisementAdvertisementLa La Land is out on DVD next month.”
“(Picture: Black Label Media/REX)Emma Stone and Ryan Gosling used body doubles for La La Land’s most complex dance scene, a shocking new report has claimed.”
“Storm Darcy to bring coldest night in 10 years as temperatures drop to 18C The sensational report throws the film s integrity into question given that it was widely reported how the two stars of the film underwent intense dance training for their roles of which Emma won an Oscar...”
“...for...”
“But according to a film insider, the iconic Griffith Observatory scene, which is thought of as the film’s most intricate dance sequence in which Emma and Ryan fly through the observatory, apparently looked so good because it was crafted by professional dancers and not Emma and Ryan.”
“Is that Emma Stone and Ryan Gosling dancing… or body doubles?”
“(Picture: Lionsgate)A stunt double allegedly used in the film has told The Sun how Ryan had two doubles for his dance scenes, whilst Emma’s moves were performed for her by pro-dancer Emilie Livingston, who is the dancer wife of Jeff Goldblum.”
“‘Ryan had three stunt doubles — two were dancers — and Emma’s dancing was done by Emilie Livingston,’ the inside tole The Sun On Sunday.”
“Advertisement Advertisement The sequence where they danced in the clouds was filmed on a platform and was not Ryan and Emma Emma Stone and Ryan Gosling filmed a magical scene in the Griffith Observatory for La La Land Picture Lionsgate Claiming film makers had tried silencing the dancers on the...”","['Journalism', 'Sensational']"
72,"“She doesn’t need her family’s approval and will keep doing her thing.””
“While she and Thompson have yet to publicly address the allegations that he cheated on her throughout her pregnancy, a source tells PEOPLE that the new parents are working through the scandal.”
“Thompson don t have a lot of time to themselves so grabbing a bite to eat can t always be a sit down affair...”
“One day after returning to L.A. for the first time since Thompson’s cheating scandal, the couple was spotted in a Rolls Royce making a quick dash through a McDonald’s drive-thru in Woodland Hills, California, Tuesday.”
“Get push notifications with news, features and more.”
“Kardashian noshed down on some fries, breaking from her usual order of an Artisan Grilled Chicken Sandwich.”
“Such a fan of the fast food restaurant is the new mom that a McDonald’s hash brown is the first thing the Keeping Up With the Kardashians star ate after giving birth to daughter True in April.”
“Kardashian, 33, looked content as she snacked away in the passenger seat, while Thompson, 27, took the wheel.”
“Image zoom Khloé Kardashian and Tristan Thompson | Credit: Clint Brewer/Splash“Khloé and Tristan seem to be in the best place they’ve been since the scandal,” the source says.”
““She still thinks she’s making the best choice for her and True.”","['Opinion', 'Satire', 'Sensational']"
73,"“As for Kardashian’s protective family members, an insider told PEOPLE they “respect her decision.””
“...the summer in L A with their newborn daughter who was born just two days after allegations surfaced that Thompson cheated on Kardashian throughout her pregnancy and will return to Cleveland when Thompson s basketball season starts up again...”
“No one was anticipating he was going to come out with her and that they would be so public last night RELATED VIDEO Khloé Kardashian Slams Claims She s on a Ridiculous Post Baby Diet After Showing Off Weight Loss Sources have also told PEOPLE that the couple will spend...”
“The focus is on their newborn daughter,” the source shared, adding, “Tristan’s been supportive and helping out when he can.”
“Since the couple’s return to L.A., a source told PEOPLE that they “seem to be in the best place they’ve been since the scandal.”“Khloé’s super family-focused and wants to keep her family together.”
“She did cover her left hand in an Instagram photo she shared Tuesday.”
“For her big night out, “True’s mom” wore a tight black top, camo jacket and her hair in a sleek half-up hairstyle with textured waves.”
“It remains unclear if Kardashian’s new bling is in fact an engagement ring, or maybe even an early present from Thompson leading up to her 34th birthday on Wednesday.”
“I ll have the most energy these days She also said she d rather stay home with her daughter...”
“Khloé looked great a source tells PEOPLE She wore a huge new ring Kardashian was quick to clap back at reports that she and Tristan were not getting along writing on Twitter that as a new mom she s tired AF and being out past 10 pm is not where...”","['Opinion', 'Satire', 'Sensational']"
74,"“The newlyweds of three months are pictured in a tight embrace, both leaning toward each other.”
“Getty Images2015: When they got married.”
“We know this because other clues override the separation: the smile on Jen's face, the way their fingers are interlocked, and the placement of their feet.”
“And despite the space between them—which is a huge indicator of distance in a relationship—Wood says the relationship was in a good place; the pull away must have been due to movement here.”
“Wood describes it as ""real pleasure,"" which makes a lot of sense considering the photo was taken just months before Brad and Jen's wedding.”
“Notice Jens's smile in this photo.”
“Getty Images2000: When they got married.”
“This means that his facial expressions are more subtle; he tends to smile less in photos or save his smiles for more intimate, private moments.”
“One thing to keep in mind about Brad is that he is a ""C personality type,"" according to Wood.”
“""It says, 'When we're out together, I'm going to always do this...I never want to be more than an arms length away.'""”",['Sensational']
75,"“If you squint, you might be able to make out a shape of some sort.”
“Meanwhile, Kylie shares this photo of herself wearing an oversize shirt with her friends on Snapchat.”
“You may be able to find the same content in another format, or you may be able to find more information, at their web site.”
“This content is imported from Instagram.”
“(Travis is the one hiding behind his own hands.)”
“GettyMay 4, 2017A blonde Kylie sort of makes things Instagram official in this group photo taken during the 2017 Met Gala.”
“Innnteresting….”
“Hours after E!’s report, Kylie is spotted at Cipriani in New York City for Travis’s 25th birthday party.”
“According to one source, “they looked really into each other” and were spotted dancing and making out.”
“News reports that Kylie and Travis spent the weekend together in Boston, where he was scheduled to perform two shows.”",['Sensational']
