,Reason Lists,Labels
83,"“The former couple, who split in 2014 and divorced in November, continue to remain close as co-parents of their children, and their bond reportedly irked Tanaka, leading him to flirt with other women in front of Carey as revenge.”
“...ex husband Nick Cannon with whom she shares 6 year old twins Monroe and Moroccan...”
“This is a good time for her to be single and focus on herself FROM PEN Nick Cannon on His Broadway Inspiration for Wild n Out TMZ first reported the news that Carey had broken up with Tanaka due to his spending habits and his jealousy over her relationship with...”
“She is focusing on her kids and new music.”The insider added, “Bryan was a good distraction after she split from James.”
“Mariah is happy.”
““She has better things to focus on.”
““Everyone hoped that she would,” the Carey source said.”
“News of their split came last month with a source close to Carey telling PEOPLE it was the singer who ended things.”
“Carey, 47, had posted a nostalgic photo of a date she shared with Tanaka, 33, on Friday, captioning,“#fbf.”After calling it quits with fiancé James Packer in October, Carey embarked on a whirlwind romance with her backup dancer Tanaka, with the pair spending holidays together and traveling the world.”
“Get push notifications with news, features and more.”",['Sensational']
84,"“It’s that continuing contact with dad … all those little pieces that eventually lead to some sort of reunification with their dad.””
“An alienation refers to where children have been told by the other parent that the parent they’re not seeing is bad, or doesn’t like them, or doesn’t care about them.”
“According to court documents obtained by PEOPLE, Jolie could be in danger of losing primary custody of the children if she doesn’t take steps to improve their relationship with their father.”
“A judge in the couple’s ongoing divorce case said in the documents that “it is critical that each of [the six] children have a healthy and strong relationship with their father and mother,” and that Jolie must allow Pitt to maintain and repair that.”
“Get push notifications with news, features and more.”
“Family law attorney David Glass, who is not associated with the case, tells PEOPLE that it “is extremely rare” to see a court intervene in this way, though they typically do so after extensive evaluation and to prevent children from being alienated from one parent.”
“Image zoom Brad Pitt and Angelina Jolie.”
“| Credit: Jason Merritt/Getty“It looks like what this judge was weighing was the difference between estrangement and alienation,” says Glass, who has not had access to the court documents.”
““The difference there is, estrangement is when children aren’t connected to one of the parents, mainly because of something that parent did.”
“So a hypothetical, if dad screams and yells at the kids and doesn’t treat them nicely, the kids stop wanting to see dad, that’s estrangement.”",['Sensational']
85,"“John Wayne was always a version of “John Wayne”.”
“...the audience had read a synopsis...”
“As the new year progressed, analysts gawped at the unstoppable success of a little-heralded family entertainment entitled Jumanji: Welcome to the Jungle, which had been released in December.”
“A more useful question, however, would have been: who grossed more for films released in 2017?”
“He dredged up $1.6 billion on the back of Fast & Furious 8 and xXx: Return of Xander Cage.”
“When the sums were done at the end of 2017, Dwayne Johnson’s great rival Vin Diesel – more on that later – was declared the highest-grossing star of the year.”
“The Rock remains.”
“His name is Dwayne “The Rock” Johnson and, this month, he will be saving that eponymous skyscraper from terrorists.”
“Yet, there is one man who can can still open a movie.”
“The superhero chains are now the real stars and the actors are merely flipping the meat and refilling the napkin dispensers.”","['Satire', 'Sensational']"
86,"“Gigi fears her younger brother will fall in love with Kendall after one kiss so she told him to slow down.”All we can do is watch this space!”
“However, Anwar “has had a crush on Kendall for years.”
“So Gigi has made it clear to Anwar that while Kendall is a beautiful, sweet, smart, sexy, and a trusted friend, she is not to be messed with.”It's true, since Kendall was just seen on a romantic date with NBA star Ben Simmons only a few days earlier.”
“Gigi knows that Kendall puts work and her career first with little time for a serious boyfriend or a long term relationship.”
““ She told him that Kendall is a heartbreaker, and not to fall in love with her.”
““Gigi is giving her little brother a warning,” the source has revealed.”
“Well, she isn't happy.”
“The one thing we kept wondering is, how does Kendall's best friend Gigi feel about this?”
“But each to their own.”
“Video footage emerged just yesterday of Kendall kissing Anwar while at the CDFA Awards after-party, which not only made us applaud her efforts, but also kind of creeped us out since they're semi-related.”","['Satire', 'Sensational']"
87,"“According to Thomas, the Duke and Duchess of Sussex want to have kids.”
“On Monday, Markle's dad appeared on ITV's ""Good Morning Britain"" and supports the claims that the royals want to start their own family soon.”
“National Enquirer reported that the Duke and Duchess of Sussex are already having some marital problems just a month after their royal wedding.”
“The outlet published a report with a headline that read: ""The Honeymoon’s Over!”
“Harry Storms Out On Meghan.""”
“The report claims that Prince Harry and Markle's marriage has ""hit the rocks following a blistering fight.""”
“A so-called insider claimed that ""Harry and Meghan hadn't even had time to unpack from their honeymoon when tempers flared.""”
“The blame was put on Markle who reportedly wanted to shirk her royal responsibilities because she was supposedly pregnant.”
“The tabloid added that her ""excitement turned to horror when she learned they could be at risk for contracting"" the Zika virus which is dangerous for expectant moms.”
“""I'm told Meghan turned to Harry and announced, 'Of course, if the threat of Zika is still there in October, we will cancel the trip',"" the insider added.”","['Satire', 'Sensational']"
88,"“Mirror Celeb has contacted Storm Models for a comment.”
“All of the actress's projects will now be dealt with by American agency William Morris and it seems Storm have been quick to cut ties by deleting her from the main board of models they represent on their website.”
“Thank you for subscribing We have more newsletters Show me See our privacy notice Invalid EmailCara Delevingne has been deleted from the Storm Models website after reportedly dropping the agency to focus on her acting career.”
“The 22 year old star who was signed as a fresh faced 15 year old became one of the biggest supermodels on the globe and was known as the new Kate Moss who has been represented by the agency since...”
“...she was a teenager...”
“According to The Sun newspaper, the agency's boss, Sarah Doukas, is disappointed to have lost the star, who is now hoping to make it in Hollywood after bagging a number of film roles.”
“A source said: ""Cara left Storm a month ago but it's been kept very much on the down-low.”
“""Sarah was gutted to lose her huge cash cow — Cara's now one of the biggest models in the world with huge earning potential from brands.”
“But Cara wants to do what makes her happy and fulfils her.”
“She knows that's not modelling in the long term.""”","['Satire', 'Sensational']"
89,"“And Zahara and Viv want to help their mum pick out a dress.'”
“Even with all the drama, he’s come out a better person, and he’s grateful to Angie for kicking him in the pants when he needed it most.'”
“USA that the former couple are taking steps to get their marriage back on track.”
“'They’ve called off their legal attack dogs and are working through the logistics of withdrawing their divorce petitions… They don’t want to throw away the 11 years they spent together,' a source spilled to the magazine.”
“The pair have been spending more time together ever since Ange 42 and the kids moved into a mansion just down the road from Brad 54 making it easier for the Fight Club star to spend more time with their children Maddox 16 Pax 14 Zahara 13 Shiloh 11 and...”
“...twins Knox and Vivienne nine...”
“Pitt and Jolie share six children Getty'Things are so much better among the entire family now,' continues the insider, confessing that Brad is now fully committed to being sober.”
“'He’s sober and attending weekly therapy sessions.”
“In fact, the shock split may have been Angie’s plan to get Brad to shape up.”
“'Shiloh and Knox will be in charge of food and music selection.”","['Opinion', 'Sensational']"
90,"“Watch “The Colbert Report” clip here.”
“Also Read: Seth Rogen on ‘The Interview’ Fallout: ‘We Just Wanted to Make a Really Funny, Entertaining Movie’ (Video)“I do know that, yes,” Rogen replied, before adding he was going to also avoid Korean BBQ just to be safe.”
““You know you can’t go to North Korea now,” Colbert told him.”
“But he did imply Rogen’s own safety could be in jeopardy.”
““We honestly tried to make him — for lack of a better word — adorable.”Colbert did not ask Rogen about the crippling Sony hacks which have plagued the backing studio in recent weeks, which have lead to leaks of private information and threat against the families of Sony employees.”
“Also Read: James Franco, Seth Rogen: Sony’s Interview-Less ‘Interview’ Premiere (Photos)“When you’re in a room with him, it’s not like you’re always aware of where he is,” Rogen explained.”
“He said their accounts let him to believe that the North Korean leader was actually quite unassuming in person.”
“Rogen then spoke about the research that went into making the film, including reading up on the country and interviewing people who had met the dictator.”
““I personally think it is appropriate,” Rogen responded.”
“Colbert then asked Rogen whether joking about real people is fair game.”","['Opinion', 'Satire', 'Sensational']"
91,"“Speaking of reboots, Doherty will next be seen in the Paramount Network’s reboot of Heathers.”
“Also, the reboot’s new cast better have different character names…Oh, and in case you’re wondering what Doherty is watching lately:Previously, co-star Holly Marie Combs had her turn to weigh in on the Charmed reboot.”
“Between vanquishing supernatural demons, tearing down the patriarchy, and maintaining familial bonds, a witch’s work is never done”).”
“...sisters in a college town who discover they are witches...”
“So at one point the original Charmed was likewise considered by some to be a knock off And Doherty would rather not be negative about it BUT that official description though which described the new series this way This fierce funny feminist reboot of the original series centers on three...”
“...the 1995 book Practical Magic which released a film version the same year Charmed hit the air...”
“Image zoom Credit Getty Images First on the very idea of a reboot And notes that it will mean more lead roles for women Likewise while some have slammed the idea of bringing back Charmed as unoriginal The WB series actually followed 1996 s similarly premised film The Craft and...”
“...reboot of the original series when the 1998 2006 series was considered feminist too...”
“Based on her tweets she s intrigued and curious about the new project and doesn t want to be negative about it she even defends the idea of a reboot in general yet strongly agrees with some fans who object to the network s description of the project as feminist...”
“Doherty’s opinion is nuanced and complex; she isn’t simply pro- or anti-reboot.”",['Sensational']
92,"“Please visit the source responsible for the item in question to report any concerns you may have regarding content or accuracy.”
“The news articles, Tweets, and blog posts do not represent IMDb's opinions nor can we guarantee that the reporting therein is completely factual.”
“This content is published for the entertainment of our users only.”
“As Gossip Cop […]IMDb.com, Inc. takes no responsibility for the content or accuracy of the above news articles, Tweets, or blog posts.”
“It’s an inane article that seeks to score traffic by encouraging their respective fan bases to duke it out in a poll and in the comments section.”
“HollywoodLife is turning Robert Pattinson ’s new haircut into clickbait by asking fans to vote on whether he “rocks” a buzz cut better than Kristen Stewart .”","['Agenda Driven', 'Journalism', 'Opinion', 'Satire', 'Sensational', 'Wiki']"
93,"“It’s going to be hard to top this batch, though!”
“...as Blake continues to support her during her residency...”
“See their cutest kissing pics EVER, here!”
“Gwen Stefani and Blake Shelton‘s lives basically consist of constant, mushy PDA, so it seems crazy to say that they upped the ante in new pics.”
“But they managed to do the impossible!”
“Gwen shared a sweet and intimate moment with her boyfriend on Instagram, which appears to have happened in the greenroom at her Las Vegas residency show.”
“In the pics, which you can see below, Gwen and Blake are kissing tenderly, and she shows the whole moment, from their adoring gaze, to her leaning in for the kiss, and their warm embrace.”
“They look so, so in love.”
“Blake has been by Gwen’s side since the first night of her Gwen Stefani: I’m Just a Girl show at Planet Hollywood’s Zappos Theater.”
“Gwen shared a peek at her dressing room on her Instagram story that showed a beautiful vase of flowers from Blake, along with a sweet note.”",['Sensational']
94,"“When Foxx was asked during the NBA All-Star Celebrity Game in February about shooting hoops with the mom of 12-year-old Suri days earlier, he immediately took off his microphone and walked off of the live interview.”
“The outfit featured high-waisted, pleated shorts with a semicircle trim and a cropped, off-shoulder bodice top.”
“Night Out!”
“Jamie Foxx and Katie Holmes Grab Dinner in the Big Apple After Split RumorsJamie Foxx was the constant gentleman while out with Katie Holmes on Monday night.”
“The Beat Shazam host, 50, was photographed helping Holmes out of their black SUV as the two headed to dinner at popular Asian fusion restaurant Tao in New York City.”
“Get push notifications with news, features and more.”
“Earlier in the day, Foxx was spotted heading to a taping of The Tonight Show Starring Jimmy Fallon, where he and costar Taron Egerton promoted their upcoming movie, Robin Hood.”
“For the dinner date, Foxx wore skinny white pants and a navy blue polo.”
“Holmes, meanwhile, kept cool from the summer heat in a Zimmermann two-piece look.”
“The 39-year-old Dawson’s Creek alum paired the ensemble with a red handbag, tan shoes, a pendant necklace, and oversized sunglasses.”",['Sensational']
95,"“Markle Has Paid Tribute to Princess Diana...”
“Gifts from strangers have to be turned down, but what about offerings from her friends?”
“The new Duchess of Sussex has managed to shake things up since joining the royal family, but she would be breaking royal protocol if she were to throw a bash before any future baby is born.”
“This rule might be a bummer for Meghan, but it actually makes a lot of sense.”
““[The royals] are clearly very wealthy, and a lavish baby shower would be seen as highly inappropriate,” ABC News’ royal expert Vickie Arbiter said back in 2013 when Kate Middleton was pregnant with Prince George.”
““There’s nothing they can’t go out and buy themselves.”Whether or not Meghan could accept baby-related gifts is murky.”
“According to British rules Gifts offered by private individuals living in the United Kingdom not personally known to the Member of the Royal Family should be refused where there are concerns about the propriety or motives of the donor or...”
“...the gift itself This is why she and Prince Harry had to return more than 9 milion worth of wedding presents...”
“The answer seems unclear, but it’s possible the Duke and Duchess of Sussex would return everything, including gifts from friends, just so they can’t be accused of being improper.”
“More From Woman s World Meghan Markle s New British Accent Confuses Fans But She s Not the Only Celeb to Change Her Voice Why You ll Never See Meghan Markle Wearing Wedges Around the Queen 4 Heartwarming Ways Meghan...”","['Satire', 'Sensational']"
96,"“Image Credit: InstagramThe ultimate #wcw @tarajiphenson  #wombmates  A post shared by Kelly Ripa (@kellyripa) on Apr 12, 2017 at 2:36pm PDT”
“Let us know your thoughts in the comments below and don’t forget to check CDL for more Kelly Ripa news and updates right here.”
“Do you think she’s still bitter over her former co-star’s ratings bonanza, or has she moved on?”
“What do you guys think about Kelly Ripa’s jealousy over Michael Strahan’s new career successes?”
“But alas, there’s only so long that she can keep faking the fact that she doesn’t care about Michael’s success off the show, especially as she still struggles to find longer term co-hosts who’ll put up with her alleged attitude problems and diva behavior.”
“Plus, the fact that he was immediately inundated with offers from other shows and higher rated shows, at that, reportedly made her seethe more, even though she had to put on a confident facade for the show.”
“She was reportedly already jealous of the fact that Michael’s star was rising so quickly, and the fallout from their final days together on the show certainly didn’t help.”
“The show has been gaining steam on the game show circuit, and as its been amassing a large fan base and impressive ratings, Kelly Ripa has allegedly felt even more slighted than she did before.”
“ABC has confirmed that stars like Rachael Ray, Tom Bergeron, Aaron Rodgers, and Cam Newton will all be appearing on the second season of ‘The $100,000 Pyramid’ when it returns in June.”
“However, Michael Strahan’s new game show ‘The $100,000 Pyramid’ has been making waves recently, both with ratings and guest stars.”","['Opinion', 'Sensational']"
97,"“He has since rescheduled his two upcoming shows for his Saint Pablo tour that were originally scheduled for Oct. 4 and Oct. 6.this is a video of Kanye West starting Heartless then leaving @themeadowsnyc abruptly pic.twitter.com/2sPgj6LczW — Jenna (@chickenCARM_) October 3, 2016”
“He ended his set abruptly, in the middle of performing ""Heartless,"" telling concert-goers he had a family emergency.”
“According to The Hollywood Reporter, attendees at Paris Fashion Week were less than sympathetic after Kardashian was robbed at gunpoint in her hotel room early Monday morning.”
“""Well, she should stop Instagramming pictures of herself in her hotel bathroom,"" an American magazine contributor told The Hollywood Reporter.”
“Another American fashion editor joked, ""She was probably drunk after the L’Oreal party and let them in accidentally.”
“Or she tagged herself there.”
“Criminals can have Instagram too.""”
“(Note: Kardashian famously does not drink.)”
“And some just questioned the entire ordeal, with a British journalist asking, ""Where did they get a gun?”
“Sounds fake.""”","['Opinion', 'Sensational']"
98,"“And Zahara and Viv want to help their mum pick out a dress.'”
“Even with all the drama, he’s come out a better person, and he’s grateful to Angie for kicking him in the pants when he needed it most.'”
“USA that the former couple are taking steps to get their marriage back on track.”
“'They’ve called off their legal attack dogs and are working through the logistics of withdrawing their divorce petitions… They don’t want to throw away the 11 years they spent together,' a source spilled to the magazine.”
“The pair have been spending more time together ever since Ange 42 and the kids moved into a mansion just down the road from Brad 54 making it easier for the Fight Club star to spend more time with their children Maddox 16 Pax 14 Zahara 13 Shiloh 11 and...”
“...twins Knox and Vivienne nine...”
“Pitt and Jolie share six children Getty'Things are so much better among the entire family now,' continues the insider, confessing that Brad is now fully committed to being sober.”
“'He’s sober and attending weekly therapy sessions.”
“In fact, the shock split may have been Angie’s plan to get Brad to shape up.”
“'Shiloh and Knox will be in charge of food and music selection.”","['Opinion', 'Sensational']"
99,"“See the full list of nominations below:”
“Cardi is up for Top New Artist, facing off against 21 Savage, Camila Cabello, Khalid and Kodak Black.”
“Justin Bieber and Cardi B are tied with 8 nominations, and the boys behind ""Despacito,"" Luis Fonsi and Daddy Yankee, have 7 apiece.”
“It's also a good day for Post Malone, who is up for 13 BBMAs in 12 categories, and Imagine Dragons, who snagged 11 nods in 10 categories.”
“All three are up for Top Artist, competing against Drake (9 noms total), and Taylor Swift (5 noms total) in that field.”
“The nominees for the 2018 Billboard Music Awards have been revealed, and it's Kendrick Lamar and Ed Sheeran and Bruno Mars in the lead with 15 BBMA nominations apiece.”","['Opinion', 'Satire', 'Sensational']"
100,"“Image Source: YouTube...”
“The statement comes on the heels of Gwen’s super emotional performance during the American Music Awards and a vague tweet from Blake about the performance.”
“...great Adam is...”
“When Adam looked at the camera to fake apologize for something he said about Blake Shelton Gwen looked at the camera and said I love you too Blake ish Adam told her it was a dumb thing to say and then Gwen went on a 2 minute spiel about how...”
“Before the most recent episode of “The Voice,” Adam Levine and Gwen Stefani took a few moments to talk with “Entertainment Tonight” about what they are thankful for this year and well…it got weird.”","['Opinion', 'Sensational']"
101,"“The news of Kylie’s pregnancy broke in September 2017.”
“— She’s falling more in love with him every day.”Throughout Kylie’s pregnancy, Wendy taunted the young star on her show.”
“Here’s how he’s supporting her amidst Wendy’s continuous disses!”
“Kylie Jenner, 20, is basking in the joy of being a new mother, but when she hears about Wendy Williams, 53, and her constant verbal attacks on her relationship with Travis Scott, 25, it’s hard not to get a bit frustrated.”
“Wendy has stood by her prediction that Travis will eventually leave Kylie and the baby to live the partying lifestyle of a successful rapper.”
“Before baby Stormi Webster was born on February 1, Wendy predicted that Travis would leave Kylie to raise the baby on her own.”
“However, Travis hasn’t done that, and he doesn’t plan to, a source tells HollywoodLife.com.”
“He’s sticking by Kylie’s side, and proving Wendy wrong.”
““Kylie is getting the last laugh in her feud with Wendy Williams thanks to Travis,” the insider says.”
““Kylie’s not being petty and dwelling on it but yes, she’s pretty thrilled that Travis is proving Wendy and all the haters wrong.”","['Opinion', 'Satire', 'Sensational']"
102,"“So to hear that they’re working on their relationship by working out sounds like a step in the right direction.”
“Things may have been difficult for this couple since Tristan’s infidelity surfaced right before Khloe gave birth, BUT we respect their dedication to stick with each other.”
“Khloe has been hitting the gym hard with her baby daddy since giving birth to True, which hasn’t just been great for her post-baby bod, but for her relationship as well!”
“We’ve all heard of the buddy system, but Khloe Kardashian, 33, and Tristan Thompson, 27, have been putting that into practice at the gym six days a week.”
“Turns out True Thompson‘s momma isn’t the only one working to stay slim after welcoming her baby girl in April — Tristan has been sweating at her side.”
“He is an NBA player, after all, so the training makes sense, but it isn’t just getting these two in shape!”
“It may be getting their relationship off of the rocks and back where they want it.”
“The rock-hard abs are just an added benefit… “Him being a professional athlete champion, he performs at a higher level.”
“He pushed her to reach that level,” their trainer Don Brooks told Us Weekly.”
““So really it’s having me go easier on my job, because he’s in there pushing her, so I can kind of demonstrate the exercises and let them support each other.” This isn’t just a way to get ripped, but to get romantic as well!”","['Satire', 'Sensational']"
103,"“...you don t then it s not...”
“Turner is just completely wonderful and he s my best friend so that s I guess you can either choose to talk about it or not She added If you talk about it it becomes interesting to people but if...”
““I’ve been lucky because I barely get recognized, and I keep my relationship super private,” Kirby shared.”
“Not even a snog, it was marriage.”“The Crown” actress has been dating actor Callum Turner for two years and plans to keep that part of her life private.”
““To be getting married to him?”
““None of it is real,” Kirby added.”
““The most disconcerting thing was the people I didn’t think would believe it, did, and they were texting my boyfriend, asking, ‘Are you OK?’ I don’t think they believe anything they read now because you just can’t.”
““Even though the [film] crew were there, it was all [in the tabloids] like, ‘The next wife falls at his feet,'” Kirby, 30, told Marie Claire UK in a new interview.”
“While filming “Mission: Impossible – Fallout” with 56-year-old Cruise last spring, paparazzi caught the co-stars kissing on set and the tabloids went wild.”
“Click to email this to a friend (Opens in new window)Two years into a relationship with her boyfriend, actress Vanessa Kirby was shocked to wake up one day and find out she was married to Tom Cruise.”","['Satire', 'Sensational']"
104,"“My skirt is lifted in that photo.” she reportedly said.”
““My ass is located on the back of my body.”
““He did not touch my arm, He did not touch my hand.”
““He did not touch my rib,” Taylor reportedly testified.”
“David claimed earlier that he simply hand his hands on her “rib cage or ribs,” and Taylor was having none of that.”
“After more sparring with the prosecution over her bodyguard, Taylor adamantly disagreed that David accidentally touched her.”
“She also shockingly stated on the stand that David and his then-girlfriend Shannon Melcher, who was standing on Taylor’s other side in the photo, allegedly “appeared to be drunk” at the meet-and-greet.”
“She said she didn’t blame him for not stopping the alleged groping — she blamed David.”
“Taylor and David’s attorney reportedly went back-and-forth about whether or not her bodyguard, Greg Dent, saw anything happen.”
“Taylor reportedly explained to the jury that she didn’t say anything about David allegedly groping her while at the meet-and-greet because it would’ve cut things short for the fans waiting to see her.”","['Satire', 'Sensational']"
105,"“I’m just trying to let that heal up.””
“I love all that stuff.”Exclusive Details on Justin Bieber’s New Single ‘What Do You Mean’He added, “I got my heart broken.”
“I love to be in love, love cuddling.”
“When Kyle questioned why a young pop star would want to be seriously involved with anyone anyway, Bieber clarified, “I’m a relationship type of guy.”
““I haven’t been in a relationship for a while now,” the 21-year-old said after the hosts asked him who he’d be bringing with him to Australia when he performs there later this month.”
“Get push notifications with news, features and more.”
“The singer opened up about it during an interview on Monday with Australian radio hosts Kyle and Jackie O.”
“...at the moment...”
“The singer who dated Selena Gomez on and off for years made the confession in an interview on Monday Justin Bieber Explains Why He s Not in a Relationship I Got My Heart Broken There s a sad reason why there s no one special in Justin Bieber s life...”","['Satire', 'Sensational']"
106,"“Looked So Desperate Related Gallery...”
“Embed Code Restart RELATED CONTENT Kourtney Kardashian Says Scott Disick Was Shocked to Hear Younes Bendjima Was Her Boyfriend Scott Disick and Sofia Richie Are Ready for 2018 As They Head to Aspen for New Year s KUWTK Kim Kardashian Mocks Scott Disick for Taking Bella Thorne to Cannes They...”
“Kendall Jenner isn’t here for Scott Disick’s antics.”
“The 22-year-old supermodel left a shade-filled Instagram comment on a fan account for Scott, 34, on Saturday night.”
“The fan account posted several paparazzi photos of Scott out with his three kids and his 19-year-old girlfriend, Sofia Richie.”
“On a photo of the group all in the car together with Sofia in the front passenger seat, Kendall commented, “Awww scott and his kids,” with a laughing emoji.”
“The photos seem to be the first time Scott has had his kids out with his new model girlfriend.”
“Scott’s famous ex – and Kendall’s half-sister – Kourtney Kardashian has not publicly commented on the romance between Scott and Sofia.”
“InstagramThe new pair has vacation together several times in the past month and hasn’t shied away from the PDA.”
“Sofia has not been featured on the family’s reality series Keeping Up With the Kardashians yet.”","['Opinion', 'Sensational']"
107,"“""They were with Angelina for probably 75 percent of the time when Brad was in the country and they'd go back and forth between her and Brad.""”
“""All through production and filming, and on her most recent press trip, Brad came to Cambodia in secret to spend time with the kids,"" the second source shares.”
“...see Cambodia s sights...”
“A second source shares that the former couple s six children Shiloh Jolie Pitt Maddox Jolie Pitt Knox Jolie Pitt Vivienne Jolie Pitt Zahara Jolie Pitt and Pax Jolie Pitt split time between Brad and Angelina while they go to...”
“News that Pitt was in Cambodia ""most of the time except when it conflicted with his own shoot schedule.""”
“A source confirms to E!”
“While Angelina Jolie was filming First They Killed My Father in Cambodia with her kids in tow, Brad Pitt was taking trips whenever he could to spend time with their children.”",['Sensational']
108,"““And she slept over again.”For more on this exclusive story, pick up the new issue of In Touch magazine, on newsstands now!”
““She said that the sex was good.” So good, the woman stayed the night and took a short video of Tristan — identifiable by his distinctive chest tattoos — asleep in bed afterward, which the source shared exclusively with In Touch.”
“As the mother-of-one reels from news of Tristan Thompson’s cheating scandal, In Touch has uncovered exclusive new details — and secret footage — of another betrayal.”
“In Touch has obtained a video showing that the devastating situation is even worse than Khloé knows.”
“An insider reveals the shocking details from Tristan’s hookups with a curvy stunner last November and again in February.”
“Tristan hit on the woman at an NYC club following a November game against the New York Knicks.”
“And while the woman — who the source says is a big fan of the Kardashians — “knew that he was with Khloé,” Tristan didn’t mention his pregnant girlfriend when he brought her back to the Four Seasons in an SUV.”
“He got out first and had her circle the block a few times before coming up to his room, where they had unprotected sex.”
““She slept with him because he’s an NBA star, but she thinks he’s hot, too,” the insider says.”
““He was definitely not careful at all about making sure that nobody knew who she was or that she didn’t have her phone,” adds the source.”",['Sensational']
109,"“In fact, Markle wanted to stick with traditions and have her dad walk her down the aisle.”
“Also, the show aired for four years and it involved dozens of briefcase girls.”
“Markle appeared on Mandel's TV show ""Deal or No Deal"" from 2006 to 2007.”
“The National Enquirer reported that Mandel wants to receive an invite to the ""Suits"" star's wedding.”
“""It would be nice if Meghan invited him,"" an unnamed source said.”
“""Howie gave her career a big boost, and he's very proud of all the young ladies from the show.”
“He's been reminding everyone who will listen that he found her first.""”
“Gossip Cop debunked the previous report.”
“The publication reached out to Mandel's rep who denied the rumors.”
“The ""America's Got Talent"" judge's rep said that the report claiming that Mandel wants an invitation to the royal wedding is ""made-up.""”",['Sensational']
110,"“Meet Francia Raisa, Selena Gomez’s Actress BFF Who Gave Her a KidneyThe Weeknd was in between dates of his Starboy: Legend of the Fall Tour from July 22 through Aug. 6, then again until Sept. 6.”
“Her close group of girlfriends have all been there for her”Earlier this week, another source told PEOPLE that The Weeknd scheduled performances around Gomez’s medical emergency.”
““The surgery was a couple months ago so she’s been recovering and is in a much healthier place now.”
“Image zoom Credit: Selena Gomez Instagram“She was feeling really lethargic and worn out before the surgery,” the insider tells PEOPLE.”
“It was what I needed to do for my overall health.”The insider says that Gomez is “feeling much better” in the wake of the operation.”
““So I found out I needed to get a kidney transplant due to my Lupus and was recovering.”
““I’m very aware some of my fans had noticed I was laying low for part of the summer and questioning why I wasn’t promoting my new music, which I was extremely proud of,” Gomez wrote in the post.”
“Image zoomImage zoom Credit: BACKGRIDGomez revealed the transplant news in an Instagram post on Thursday, sharing a photo of herself and her friend, Francia Raisa — who donated a kidney — next to each other in hospital beds.”
““He’s been very caring and it’s meant a lot to her to have him by her side.” The pair were seen out and about on Friday in New York City.”
“She had been traveling with him on his tour and he was off during her surgery and right after during her recovery,” the insider says.”",['Sensational']
111,"“The woman has reportedly served as a surrogate before, even appearing in a promotional video about the process with her family.”
“...previously told Us Weekly that Kardashian and her husband chose a San Diego mom in her late 20s as their surrogate...”
“This is the world we are creating she tweeted alongside a photo of a seahorse holding a Q tip to which one follower simply put Okay yes pollution is real but I need answers about Kylie s pregnancy A source...”
““Look at this little seahorse swimming in our polluted waters.”
“September 23”
“She s a business woman come on now For her part Kardashian has stayed mum about both hot topics but that didn t stop her fans from inquiring about the rumors by commenting on a tweet she wrote on Saturday...”
“3?” Another mused, “Anyone else think Kylie is just carrying a baby for Kim & Kanye?”Another person quipped, “If Kylie Jenner is actually pregnant, it’s because she’s Kim’s surrogate.”
“One Twitter user wrote, “What if the twist in the alleged Kylie Jenner pregnancy is that she’s Kim and Kanye’s surrogate for baby no.”
“After Jenner’s pregnancy news broke on Friday, September 22, the internet erupted with some conspiracy theorists openly wondering if Jenner, 20, is carrying her half-sister’s child.”
“As previously reported, an insider told Us Weekly that the Life of Kylie star is “at least four months” pregnant with her first child —a girl — with rapper Scott.”","['Satire', 'Sensational']"
112,"“It’s amazing.””
““There’s something about the mental aspect of boxing — the drills, your brain has to work, you’re not just sitting on a bike.”
“...for body acceptance...”
““I love that the Miss America pageant is going to get rid of the swimsuit competition altogether,” Aniston said in the September issue of InStyle.”
““You know, a swimsuit body is a body in a swimsuit, no matter what that body is.”Aniston — who plays an ex-pageant queen in her upcoming movie, Dumplin’ — said that shaming people for their size is outdated.”
““It’s time to just stop thinking beauty is in the shape of a size 4 and the right butt size and the right waist size and the right measurements,” she said.”
““It’s just old.”
“We’ve done it.”
“We’ve been there.”
“Let s move on Jennifer Aniston And while Aniston is likely around a size 4 herself she is still frequently body shamed she had to explain in 2016 that she wasn t pregnant she just ate a burger after photos...”","['Satire', 'Sensational']"
113,"“Kim has yet to comment on Star's outlandish allegations, but has in the past attributed her enviable figure to healthy eating and exercise.”
“'Ribs are there to protect your organs.'”
“'No reputable doctor would remove body parts that have a critical purpose,' says plastic surgeon Dr Matthew Shulman.”
“...the case of an accident...”
“Rib removal sometimes whispered about in celeb circles but never yet proven to actually occur is seen by mainstream medicine as a dangerous and unethical procedure as in theory it could potentially result in deadly injuries to internal organs in...”
“'Kim clearly enjoys the results - the procedure has given her the whittled middle she has always wanted - and considers it well worth the time and money spent.'”
“'There's no end to Kim's quest for perfection, but even her family is telling her this is madness,' an insider allegedly told Star of family reaction to the ridiculous procedure.”
“Getty imagesAccording to an outrageous report in US tabloid Star today, Kim is allegedly the subject of rumours that she's had ribs surgically removed in order to achieve an hourglass figure.”
“Kim looking trim - and Star suggests there's a horrifying reason why!”","['Satire', 'Sensational']"
